step,train_loss,test_loss,reg,subnode_act_mean,edge_act_mean,act_scale_mean,act_scale_spline_mean,coef_mean
0,1.349730183380437e-06,0.0195956048958642,75.80471005156558,17.89602514911072,12.862574608286149,17.798411057263394,17.798411057263394,2.2133077906326384
1,7.911407084621669e-13,0.04522171145798824,187.41472329061386,45.44252646323416,32.82194156176584,45.40353297724495,45.40353297724495,3.509525453265324
2,1.3322676295501877e-18,0.06908151623674995,290.67138478594694,70.936426149678,51.2860665814552,70.94026778620919,70.94026778620919,4.379977448297037
3,0.0,0.07141389897036522,302.2208044763276,73.75962138044211,53.35448350756026,73.79606112262263,73.79606112262263,4.467324969272682
4,0.0,0.07141389897036522,302.22080447632777,73.75962138044211,53.35448350756026,73.79606112262263,73.79606112262263,4.467324969272682
5,0.0,0.07141389897036514,302.2208044763277,73.7596213804421,53.35448350756026,73.79606112262263,73.79606112262263,4.4673249692726795
6,0.0,0.07141389897036515,302.2208044763276,73.7596213804421,53.35448350756026,73.79606112262263,73.79606112262263,4.4673249692726795
7,0.0,0.07141389897036515,302.22080447632766,73.7596213804421,53.35448350756026,73.79606112262263,73.79606112262263,4.4673249692726795
8,0.0,0.07141389897036515,302.22080447632777,73.7596213804421,53.35448350756026,73.79606112262263,73.79606112262263,4.4673249692726795
9,0.0,0.07141389897036514,302.2208044763276,73.7596213804421,53.35448350756026,73.79606112262263,73.79606112262263,4.4673249692726795
10,0.0,0.07141389897036511,302.2208044763278,73.75962138044213,53.354483507560275,73.79606112262263,73.79606112262263,4.46732496927268
11,0.0,0.07141389897036511,302.2208044763279,73.75962138044213,53.354483507560275,73.79606112262263,73.79606112262263,4.46732496927268
12,0.0,0.07141389897036508,302.2208044763278,73.75962138044213,53.354483507560275,73.79606112262263,73.79606112262263,4.46732496927268
13,0.0,0.07141389897036513,302.2208044763276,73.75962138044213,53.354483507560275,73.79606112262263,73.79606112262263,4.46732496927268
14,0.0,0.0714138989703651,302.2208044763276,73.75962138044213,53.354483507560275,73.79606112262263,73.79606112262263,4.46732496927268
15,0.0,0.07141389897036508,302.2208044763276,73.75962138044213,53.354483507560275,73.79606112262265,73.79606112262265,4.467324969272683
16,0.0,0.07141389897036507,302.22080447632766,73.75962138044213,53.354483507560275,73.79606112262265,73.79606112262265,4.467324969272683
17,0.0,0.07141389897036507,302.2208044763277,73.75962138044213,53.354483507560275,73.79606112262265,73.79606112262265,4.467324969272683
18,0.0,0.07141389897036507,302.2208044763277,73.75962138044213,53.354483507560275,73.79606112262265,73.79606112262265,4.467324969272683
19,0.0,0.07141389897036507,302.22080447632754,73.75962138044213,53.354483507560275,73.79606112262265,73.79606112262265,4.467324969272683
